New URI	LHOM Name element persName	LHOM Name att xml--id	LHOM Name att xml--lang	LHOM Name att srophe-tags	LHOM Name att source	LHOM Name att resp	Name (complete, Arabic, from Mueller index) element persName	Name (complete, Arabic, from Mueller index) att xml--id	Name (complete, Arabic, from Mueller index) att xml--lang	Name (complete, Arabic, from Mueller index) att source	Name (complete, Arabic, from Mueller index) att resp	Name (complete, EI3 transcription based on Mueller index) element persName	Name (complete, EI3 transcription based on Mueller index) att xml--id	Name (complete, EI3 transcription based on Mueller index) att xml--lang	Name (complete, EI3 transcription based on Mueller index) att source	Name (complete, EI3 transcription based on Mueller index) att resp	LHOM Name 1 (transcription) element persName	LHOM Name 1 (transcription) att xml--id	LHOM Name 1 (transcription) att xml--lang	LHOM Name 1 (transcription) att source	LHOM Name 1 (transcription) att resp	LHOM Name 1 (Arabic) element persName	LHOM Name 1 (Arabic) att xml--id	LHOM Name 1 (Arabic) att xml--lang	LHOM Name 1 (Arabic) att srophe-tags	LHOM Name 1 (Arabic) att source	LHOM Name 1 (Arabic) att resp	LHOM Name 2(transcription) element persName	LHOM Name 2(transcription) att xml--id	LHOM Name 2(transcription) att xml--lang	LHOM Name 2(transcription) att source	LHOM Name 2(transcription) att resp	LHOM Name 2 (Arabic) element persName	LHOM Name 2 (Arabic) att xml--id	LHOM Name 2 (Arabic) att xml--lang	LHOM Name 2 (Arabic) att srophe-tags	LHOM Name 2 (Arabic) att source	LHOM Name 2 (Arabic) att resp	Name 2 element persName	Name 2 att xml--id	Name 2 att xml--lang	Name 2 att source	Name 2 att resp	Name 3 element persName	Name 3 att xml--id	Name 3 att xml--lang	Name 3 att source	Name 3 att resp	Created Arabic Names element persName	Created Arabic Names att xml--id	Created Arabic Names att xml--lang	Created Arabic Names att srophe-tags	Created Arabic Names att resp	LHOM Entry element note	LHOM Entry att xml--id	LHOM Entry att xml--lang	LHOM Entry att type	LHOM Entry att source	LHOM Entry att resp	Usaybia URI element idno	Usaybia URI att type	URI 1 element idno	URI 1 att type	URI 1 att resp	URI 2 element idno	URI 2 att type	URI 2 att resp	URI 3 element idno	URI 3 att type	URI 3 att resp	URI 4 element idno	URI 4 att type	URI 4 att resp	URI 5 element idno	URI 5 att type	URI 5 att resp	URI 6 element idno	URI 6 att type	URI 6 att resp	URI 7 element idno	URI 7 att type	URI 7 att resp	URI 8 element idno	URI 8 att type	URI 8 att resp	Occupation 1 element state	Occupation 1 att xml--lang	Occupation 1 att type	Occupation 1 att role	Occupation 1 att source	Occupation 1 att resp	child Occupation 1 element desc	Occupation 2 element state	Occupation 2 att xml--lang	Occupation 2 att type	Occupation 2 att role	Occupation 2 att source	Occupation 2 att resp	child Occupation 2 element desc	Occupation 3 element state	Occupation 3 att xml--lang	Occupation 3 att type	Occupation 3 att role	Occupation 3 att source	Occupation 3 att resp	child Occupation 3 element desc	Occupation 4 element state	Occupation 4 att xml--lang	Occupation 4 att type	Occupation 4 att role	Occupation 4 att source	Occupation 4 att resp	child Occupation 4 element desc	Affiliation signaled by occupation element state	Affiliation signaled by occupation att xml--lang	Affiliation signaled by occupation att type	Affiliation signaled by occupation att resp	Affiliation signaled by occupation att evidence	Affiliation signaled by occupation att cert	child Affiliation signaled by occupation element label	Affiliation signaled by descendant's name or kunya element state	Affiliation signaled by descendant's name or kunya att xml--lang	Affiliation signaled by descendant's name or kunya att type	Affiliation signaled by descendant's name or kunya att resp	Affiliation signaled by descendant's name or kunya att evidence	Affiliation signaled by descendant's name or kunya att cert	child Affiliation signaled by descendant's name or kunya element label	Affiliation signaled by ancestor's name element state	Affiliation signaled by ancestor's name att xml--lang	Affiliation signaled by ancestor's name att type	Affiliation signaled by ancestor's name att resp	Affiliation signaled by ancestor's name att evidence	Affiliation signaled by ancestor's name att cert	child Affiliation signaled by ancestor's name element label	Affiliation signaled by given name element state	Affiliation signaled by given name att xml--lang	Affiliation signaled by given name att type	Affiliation signaled by given name att resp	Affiliation signaled by given name att evidence	Affiliation signaled by given name att cert	child Affiliation signaled by given name element label	Affiliation in nisba element state	Affiliation in nisba att xml--lang	Affiliation in nisba att type	Affiliation in nisba att resp	Affiliation in nisba att evidence	Affiliation in nisba att cert	child Affiliation in nisba element label	Suggested Affiliation Keywords element state	Suggested Affiliation Keywords att xml--lang	Suggested Affiliation Keywords att type	Suggested Affiliation Keywords att resp	Suggested Affiliation Keywords att source	child Suggested Affiliation Keywords element label	Source 1 element bibl	Source 1 att xml--id	child Source 1 Title element title	child Source 1 Title att level	child Source 1 URI element ptr	child Source 1 URI att target	child Source 1 LHOM Section element citedRange	child Source 1 LHOM Section att unit	child Source 1 LHOM Section Number 2 element citedRange	child Source 1 LHOM Section Number 2 att unit	child Source 1 LHOM Section Number 1 element citedRange	child Source 1 LHOM Section Number 1 att unit	Source 2 element bibl	Source 2 att xml--id	child Source 2 Title element title	child Source 2 Title att xml--lang	child Source 2 Title att level	child Source 2 URI element ptr	child Source 2 URI att target	changelog	name checking credit	arabic checking credit
957	Ibn al-Budhūkh al-Qalaʿī, Abū Jaʿfar ʿUmar ibn ʿAlī 	name957-1	en-x-lhom	#syriaca-headword	#bib957-1	#mtolay	أبو الجعفر عمر بن على بن البذوخ القلعى الغربى	name957-2	ar	#bib957-2	#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	 ابن البذوخ	name957-3	ar	#syriaca-headword	#bib957-1	#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	ابن البذوخ القلعي، أبو جعفر عمر ابن علي	name957-4	ar		#hfriedel	Ibn al-Budhūkh al-Qalaʿī, Abū Jaʿfar ʿUmar ibn ʿAlī, Maghribī physician working in Damascus 	abstract-en-957	en	abstract	#bib957-1	#mtolay	https://usaybia.net/person/957	URI	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%A7%D9%84%D8%A8%D8%B0%D9%88%D8%AE	URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	physician	#bib957-1	#vbirkhahn #ngibson	physician		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	religious-affiliation	#ngibson	occupation	high			en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib957-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	15.10	section		section	15.10	section	_	bib957-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,6	#mtolay	#hfriedel
958	Ibn Bundar	name958-1	en-x-lhom	#syriaca-headword	#bib958-1	#mtolay			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	ابن بندر	name958-2	ar	#syriaca-headword	#hfriedel	Ibn Bundar (probably Abū l-Qāsim Yaḥyā ibn Thābit al-Wakīl) (d. 566/1170) 	abstract-en-958	en	abstract	#bib958-1	#mtolay	https://usaybia.net/person/958	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	religious-affiliation	#ngibson	occupation	high			en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib958-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	15.40	section		section		section		bib958-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,6	#mtolay	#hfriedel
959	Ibn al-Būrī, Muwaffaq al-Dīn	name959-1	en-x-lhom	#syriaca-headword	#bib959-1	#mtolay			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	ابن البوري موفق الدين	name959-2	ar	#syriaca-headword	#hfriedel	Ibn al-Būrī, Muwaffaq al-Dīn, Christian scribe 	abstract-en-959	en	abstract	#bib959-1	#mtolay	https://usaybia.net/person/959	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	scribe	#bib959-1	#vbirkhahn #ngibson	scribe		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	religious-affiliation	#ngibson	occupation	high			en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high		_	en	religious-affiliation	#vbirkhahn #ngibson	#bib959-1	Christian 	_	bib959-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	15.23.2.2	section		section		section		bib959-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,5,6	#mtolay	#hfriedel
960	Ibn Buṣāqah, al-Ṣāḥib Fakhr al-Quḍāh Abū l-Fatḥ Naṣr Allāh ibn Hibat Allāh al-Ḥanafī	name960-1	en-x-lhom	#syriaca-headword	#bib960-1	#mtolay			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	ابن البصاقة الصاحب فخر القضاه أبو الفتح نصر الله ابن هبة الله الحنفي	name960-2	ar	#syriaca-headword	#hfriedel	Ibn Buṣāqah, al-Ṣāḥib Fakhr al-Quḍāh Abū l-Fatḥ Naṣr Allāh ibn Hibat Allāh al-Ḥanafī, poet (d. 650/1252–1253) 	abstract-en-960	en	abstract	#bib960-1	#mtolay	https://usaybia.net/person/960	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	poet	#bib960-1	#vbirkhahn #ngibson	poet		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	religious-affiliation	#ngibson	occupation	high			en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib960-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	15.22	section		section		section		bib960-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,6	#mtolay	#hfriedel
961	Ibn Buṭlān, al-Mukhtār ibn al-Ḥasan ibn ʿAbdūn	name961-1	en-x-lhom	#syriaca-headword	#bib961-1	#mtolay			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay	Ibn Buṭlān	name961-2	en-x-lhom	#bib961-1	#rschmahl #mtolay	ابن بُطلان	name961-3	ar	#syriaca-headword	#bib961-1	#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	Ibn Buṭlān, al-Mukhtār ibn al-Ḥasan ibn ʿAbdūn, Christian physician (d. 458/1066) 4.1.10.2n; 6.1.1; 8.3.23n; 8.6; 8.26.16; 8.30.5; 10.8.2; 10.13.2; 10.13.4; 10.23.2; 10.36; 10.37.4; 10.38; 10.69.3.1; 14.25.1n; 14.25.3 (quoted); 14.25.5; 14.25.9 nos. 22n, 56, 58, 59, 60, 61, 62, 102; 15.23.5n	name961-4	ar		#bib961-1	#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	ابن بطلان المختار ابن الحسن ابن عبدون	name961-5	ar		#hfriedel	Ibn Buṭlān, al-Mukhtār ibn al-Ḥasan ibn ʿAbdūn, Christian physician (d. 458/1066)	abstract-en-961	en	abstract	#bib961-1	#mtolay	https://usaybia.net/person/961	URI	https://onomasticon.irht.cnrs.fr/en/entry/id/4219	URI	#rschmahl #mtolay	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%A8%D8%B7%D9%84%D8%A7%D9%86	URI	#rschmahl #mtolay	https://viaf.org/viaf/165270090	URI	#rschmahl #mtolay	https://dx.doi.org/10.1163/1573-3912_islam_SIM_3120	URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	physician	#bib961-1	#vbirkhahn #ngibson	physician		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	religious-affiliation	#ngibson	occupation	high			en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high		_	en	religious-affiliation	#vbirkhahn #ngibson	#bib961-1	Christian	_	bib961-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	14.25.5; 14.25.9 nos. 22n, 56, 58, 59, 60, 61, 62, 102; 15.23.5n	section		section	10.38	section		bib961-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,5,6	#mtolay	#hfriedel
962	Ibn al-Dahhān, Fakhr al-Dīn (also Abū Shujāʿ)	name962-1	en-x-lhom	#syriaca-headword	#bib962-1	#mtolay			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	ابن الدهان فخر الدين (أبو شجاع)	name962-2	ar	#syriaca-headword	#hfriedel	Ibn al-Dahhān, Fakhr al-Dīn (also Abū Shujāʿ), Muḥammad ibn ʿAlī al-Baghdādī, astronomer (d. 590/1194) 	abstract-en-962	en	abstract	#bib962-1	#mtolay	https://usaybia.net/person/962	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	astronomer	#bib962-1	#vbirkhahn #ngibson	astronomer		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	religious-affiliation	#ngibson	occupation	high			en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib962-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	10.66.4; 15.24	section		section		section		bib962-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,6	#mtolay	#hfriedel
963	Ibn al-Dahhān Wajīh al-Dīn al-Wāsiṭī Ibn Dahn (`or` Ibn Dhan) the Indian	name963-1	en-x-lhom	#syriaca-headword	#bib963-1	#mtolay			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	ابن الدهان وجيه الدين الواسطي بن ذن الهندي	name963-2	ar	#syriaca-headword	#hfriedel	Ibn al-Dahhān Wajīh al-Dīn al-Wāsiṭī Ibn Dahn (`or` Ibn Dhan) the Indian, translator of Sanskrit medical texts and head of Baghdad hospital 	abstract-en-963	en	abstract	#bib963-1	#mtolay	https://usaybia.net/person/963	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	translator	#bib963-1	#vbirkhahn #ngibson	translator		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	religious-affiliation	#ngibson	occupation	high			en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib963-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	12.2 nos. 4n, 7n	section		section		section		bib963-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,6	#mtolay	#hfriedel
964	ʿAbd al-Raḥīm ibn ʿAlī Ibn al-Darrī, Yūsuf ibn Durrah	name964-1	en-x-lhom	#syriaca-headword	#bib964-1	#rschmahl			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	عبد الرحيم ابن علي ابن الدري يوسف ابن درة	name964-2	ar	#syriaca-headword	#hfriedel	ʿAbd al-Raḥīm ibn ʿAlī (d. 628/1230) Ibn al-Darrī, Yūsuf ibn Durrah, poet (d. 545/1151) 	abstract-en-964	en	abstract	#bib964-1	#rschmahl	https://usaybia.net/person/964	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	poet	#bib964-1	#vbirkhahn #ngibson	poet		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	religious-affiliation	#ngibson	occupation	high			en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib964-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	10.64.19.11n	section		section		section		bib964-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,6	#rschmahl	#hfriedel
965	Ibn Dāwūd ibn Sarābīyūn	name965-1	en-x-lhom	#syriaca-headword	#bib965-1	#rschmahl			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	ابن داود ابن سرابيون	name965-2	ar	#syriaca-headword	#hfriedel	Ibn Dāwūd ibn Sarābīyūn, physician son of Dāwūd ibn Sarābīyūn 	abstract-en-965	en	abstract	#bib965-1	#rschmahl	https://usaybia.net/person/965	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	physician	#bib965-1	#vbirkhahn #ngibson	physician		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	religious-affiliation	#ngibson	occupation	high			en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib965-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	8.3.10	section		section		section		bib965-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,6	#rschmahl	#hfriedel
966	Ibn al-Dāyah	name966-1	en-x-lhom	#syriaca-headword	#bib966-1	#rschmahl			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	ابن الداية	name966-2	ar	#syriaca-headword	#hfriedel	Ibn al-Dāyah, Abū Jaʿfar Aḥmad ibn Yūsuf ibn Ibrāhīm (d. between 330/941 and 340/951), Ṭūlūnid historian and son of Yūsuf ibn Ibrāhīm ibn al-Dāyah	abstract-en-966	en	abstract	#bib966-1	#rschmahl	https://usaybia.net/person/966	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	historian	#bib966-1	#vbirkhahn #ngibson	historian		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	religious-affiliation	#ngibson	occupation	high			en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib966-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	14.4.4	section		section		section		bib966-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,6	#rschmahl	#hfriedel
967	Ibn al-Dāyah	name967-1	en-x-lhom	#syriaca-headword	#bib967-1	#rschmahl			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	ابن الداية	name967-2	ar	#syriaca-headword	#hfriedel	Ibn al-Dāyah, Abū l-Ḥasan Yūsuf ibn Ibrāhīm al-Ḥāsib, courtier and assistant to Ibrāhīm ibn al-Mahdī, author of `Akhbār al-atibbāʾ` (d. ca. 265/878) 	abstract-en-967	en	abstract	#bib967-1	#rschmahl	https://usaybia.net/person/967	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	courtier	#bib967-1	#vbirkhahn #ngibson	courtier	_	en	occupation	author	#bib967-1	#vbirkhahn #ngibson	author		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	religious-affiliation	#ngibson	occupation	high			en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib967-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	5.1.16.1–5 (Galen’s status); 7.7.2; 7.8.2; 7.8.3; 8.3.6; 8.3.7; 8.3.10; 8.3.11; 8.3.12; 8.3.14; 8.3.15; 8.3.16; 8.3.17; 8.3.18; 8.3.19; 8.8.2; 8.8.3; 8.8.4; 8.8.5; 8.8.6; 8.9; 8.10.2; 8.10.4; 8.11; 8.13.2; 8.13.4; 8.15.2; 8.18.1; 8.18.3; 8.18.4; 8.19.3; 8.19.4; 8.19.5; 8.20.4; 8.20.5; 8.20.7; 8.20.8; 8.20.9; 8.20.10; 8.10.11; 8.21.2; 8.21.3; 8.21.4; 8.25.7; 8.26.5; 8.26.6; 8.26.7; 8.26.8; 8.26.9; 8.26.10; 8.26.11; 8.26.11; 8.26.12; 8.26.13; 8.26.14; 8.27.2; 8.27.3; 8.27.4; 8.29.2; 8.29.3; 12.6 (these are all quotations from the `Akhbār al- aṭibbāʾ`)	section		section		section		bib967-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,6	#rschmahl	#hfriedel
