PG	ID	URI	Text	Name	OA	OA	OA	OA	OA	Wikipedia	Viaf.org	Encyclopaedia of Islam (https://referenceworks-brillonline-com.emedien.ub.uni-muenchen.de/cluster/Encyclopaedia%20of%20Islam) 	Encyclopaedia Iranica (http://www.iranicaonline.org)	SEP (https://plato.stanford.edu/)	Syriaca.org (esp. Christian authors)	Concatenate	Copy to Recogito	Comments
113	11327	https://usaybia.net/person/11327	https://usaybia.net/person/11327_____________													,https://usaybia.net/person/11327	https://usaybia.net/person/11327	
113	11328	https://usaybia.net/person/11328	https://usaybia.net/person/11328_____________													,https://usaybia.net/person/11328	https://usaybia.net/person/11328	
113	11329	https://usaybia.net/person/11329	https://usaybia.net/person/11329_____________													,https://usaybia.net/person/11329	https://usaybia.net/person/11329	
113	11330	https://usaybia.net/person/11330	https://usaybia.net/person/11330_____________													,https://usaybia.net/person/11330	https://usaybia.net/person/11330	
113	11331	https://usaybia.net/person/11331	https://usaybia.net/person/11331_____________													,https://usaybia.net/person/11331	https://usaybia.net/person/11331	
113	11332	https://usaybia.net/person/11332	https://usaybia.net/person/11332_____________													,https://usaybia.net/person/11332	https://usaybia.net/person/11332	
113	11333	https://usaybia.net/person/11333	https://usaybia.net/person/11333_____________													,https://usaybia.net/person/11333	https://usaybia.net/person/11333	
114	11401	https://usaybia.net/person/11401	https://usaybia.net/person/11401_____________													,https://usaybia.net/person/11401	https://usaybia.net/person/11401	
114	11402	https://usaybia.net/person/11402	https://usaybia.net/person/11402_____________													,https://usaybia.net/person/11402	https://usaybia.net/person/11402	
114	11403	https://usaybia.net/person/11403	https://usaybia.net/person/11403_____________													,https://usaybia.net/person/11403	https://usaybia.net/person/11403	
114	11404	https://usaybia.net/person/11404	https://usaybia.net/person/11404_____________													,https://usaybia.net/person/11404	https://usaybia.net/person/11404	
114	11405	https://usaybia.net/person/11405	https://usaybia.net/person/11405_____________													,https://usaybia.net/person/11405	https://usaybia.net/person/11405	
114	11406	https://usaybia.net/person/11406	https://usaybia.net/person/11406_____________													,https://usaybia.net/person/11406	https://usaybia.net/person/11406	
114	11407	https://usaybia.net/person/11407	https://usaybia.net/person/11407_____________													,https://usaybia.net/person/11407	https://usaybia.net/person/11407	
114	11408	https://usaybia.net/person/11408	https://usaybia.net/person/11408_____________													,https://usaybia.net/person/11408	https://usaybia.net/person/11408	
114	11409	https://usaybia.net/person/11409	https://usaybia.net/person/11409_____________													,https://usaybia.net/person/11409	https://usaybia.net/person/11409	
114	11410	https://usaybia.net/person/11410	https://usaybia.net/person/11410_____________													,https://usaybia.net/person/11410	https://usaybia.net/person/11410	
114	11411	https://usaybia.net/person/11411	https://usaybia.net/person/11411_____________													,https://usaybia.net/person/11411	https://usaybia.net/person/11411	
114	11412	https://usaybia.net/person/11412	https://usaybia.net/person/11412_____________													,https://usaybia.net/person/11412	https://usaybia.net/person/11412	
114	11413	https://usaybia.net/person/11413	https://usaybia.net/person/11413_____________													,https://usaybia.net/person/11413	https://usaybia.net/person/11413	
114	11414	https://usaybia.net/person/11414	https://usaybia.net/person/11414_____________													,https://usaybia.net/person/11414	https://usaybia.net/person/11414	
114	11415	https://usaybia.net/person/11415	https://usaybia.net/person/11415_____________													,https://usaybia.net/person/11415	https://usaybia.net/person/11415	
114	11416	https://usaybia.net/person/11416	https://usaybia.net/person/11416_____________													,https://usaybia.net/person/11416	https://usaybia.net/person/11416	
114	11417	https://usaybia.net/person/11417	https://usaybia.net/person/11417_____________													,https://usaybia.net/person/11417	https://usaybia.net/person/11417	
114	11418	https://usaybia.net/person/11418	https://usaybia.net/person/11418_____________													,https://usaybia.net/person/11418	https://usaybia.net/person/11418	
114	11419	https://usaybia.net/person/11419	https://usaybia.net/person/11419_____________													,https://usaybia.net/person/11419	https://usaybia.net/person/11419	
114	11420	https://usaybia.net/person/11420	https://usaybia.net/person/11420_____________													,https://usaybia.net/person/11420	https://usaybia.net/person/11420	
114	11421	https://usaybia.net/person/11421	https://usaybia.net/person/11421_____________													,https://usaybia.net/person/11421	https://usaybia.net/person/11421	
114	11422	https://usaybia.net/person/11422	https://usaybia.net/person/11422_____________													,https://usaybia.net/person/11422	https://usaybia.net/person/11422	
114	11423	https://usaybia.net/person/11423	https://usaybia.net/person/11423_____________													,https://usaybia.net/person/11423	https://usaybia.net/person/11423	
114	11424	https://usaybia.net/person/11424	https://usaybia.net/person/11424_____________													,https://usaybia.net/person/11424	https://usaybia.net/person/11424	
114	11425	https://usaybia.net/person/11425	https://usaybia.net/person/11425_____________													,https://usaybia.net/person/11425	https://usaybia.net/person/11425	
114	11426	https://usaybia.net/person/11426	https://usaybia.net/person/11426_____________													,https://usaybia.net/person/11426	https://usaybia.net/person/11426	
114	11427	https://usaybia.net/person/11427	https://usaybia.net/person/11427_____________													,https://usaybia.net/person/11427	https://usaybia.net/person/11427	
114	11428	https://usaybia.net/person/11428	https://usaybia.net/person/11428_____________													,https://usaybia.net/person/11428	https://usaybia.net/person/11428	
114	11429	https://usaybia.net/person/11429	https://usaybia.net/person/11429_____________													,https://usaybia.net/person/11429	https://usaybia.net/person/11429	
114	11430	https://usaybia.net/person/11430	https://usaybia.net/person/11430_____________													,https://usaybia.net/person/11430	https://usaybia.net/person/11430	
114	11431	https://usaybia.net/person/11431	https://usaybia.net/person/11431_____________													,https://usaybia.net/person/11431	https://usaybia.net/person/11431	
114	11432	https://usaybia.net/person/11432	https://usaybia.net/person/11432_____________													,https://usaybia.net/person/11432	https://usaybia.net/person/11432	
114	11433	https://usaybia.net/person/11433	https://usaybia.net/person/11433_____________													,https://usaybia.net/person/11433	https://usaybia.net/person/11433	
115	11501	https://usaybia.net/person/11501	https://usaybia.net/person/11501_____________													,https://usaybia.net/person/11501	https://usaybia.net/person/11501	
115	11502	https://usaybia.net/person/11502	https://usaybia.net/person/11502_____________													,https://usaybia.net/person/11502	https://usaybia.net/person/11502	
115	11503	https://usaybia.net/person/11503	https://usaybia.net/person/11503_____________													,https://usaybia.net/person/11503	https://usaybia.net/person/11503	
115	11504	https://usaybia.net/person/11504	https://usaybia.net/person/11504_____________													,https://usaybia.net/person/11504	https://usaybia.net/person/11504	
115	11505	https://usaybia.net/person/11505	https://usaybia.net/person/11505_____________													,https://usaybia.net/person/11505	https://usaybia.net/person/11505	
115	11506	https://usaybia.net/person/11506	https://usaybia.net/person/11506_____________													,https://usaybia.net/person/11506	https://usaybia.net/person/11506	
115	11507	https://usaybia.net/person/11507	https://usaybia.net/person/11507_____________													,https://usaybia.net/person/11507	https://usaybia.net/person/11507	
115	11508	https://usaybia.net/person/11508	https://usaybia.net/person/11508_____________													,https://usaybia.net/person/11508	https://usaybia.net/person/11508	
115	11509	https://usaybia.net/person/11509	https://usaybia.net/person/11509_____________													,https://usaybia.net/person/11509	https://usaybia.net/person/11509	
115	11510	https://usaybia.net/person/11510	https://usaybia.net/person/11510_____________													,https://usaybia.net/person/11510	https://usaybia.net/person/11510	
115	11511	https://usaybia.net/person/11511	https://usaybia.net/person/11511_____________													,https://usaybia.net/person/11511	https://usaybia.net/person/11511	
115	11512	https://usaybia.net/person/11512	https://usaybia.net/person/11512_____________													,https://usaybia.net/person/11512	https://usaybia.net/person/11512	
115	11513	https://usaybia.net/person/11513	https://usaybia.net/person/11513_____________													,https://usaybia.net/person/11513	https://usaybia.net/person/11513	
115	11514	https://usaybia.net/person/11514	https://usaybia.net/person/11514_____________													,https://usaybia.net/person/11514	https://usaybia.net/person/11514	
115	11515	https://usaybia.net/person/11515	https://usaybia.net/person/11515_____________													,https://usaybia.net/person/11515	https://usaybia.net/person/11515	
115	11516	https://usaybia.net/person/11516	https://usaybia.net/person/11516_____________													,https://usaybia.net/person/11516	https://usaybia.net/person/11516	
